"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"Greensboro","NC","Greensboro-High Point","Guilford County",46,,,,459500,472000,475000,475000,475000,489450,489000,469000,473750,449450,450000,449500,425000,425000,427000,435000,449000,499000,482450,475000,449000,463900,459000,462000,425000,399450,374900,374900,390000,390000,397000,395000,393000,417500,429900,427450,427450,429900,439900,439450,454950,449900,450000,475000,469000,464000,450000,450000,472450,475000,509450,519500,525000,514000,496000,488000,449950,444900,468500,499450,519947.5,525000,516000,526950,519450,494450,495500,475000,486450,475000,499800,529000,525000,524950,522400,499900,499900,495000,484450,485900,492450,499900,515000,524950,542000,535000,559000,549900,549950,565000,589000,589925,583100,585000,619500,619000,599000,599900,599900,589900,589000,580000,588000,594450,586000
"Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",47,339900,317250,329500,325000,325000,339000,329500,325000,325000,317000,319000,299250,299900,299900,299000,299900,299000,295500,299950,309900,324900,339000,319000,318600,298900,303000,299400,304925,320000,349900,342450,349900,348950,342450,349950,350000,350000,388950,389450,399900,389900,379900,364900,350000,349900,349450,342990,352500,357900,375000,362450,369900,374950,375000,389900,389900,387200,4e+05,416250,396900,414900,389900,399900,399000,399900,424900,427400,425000,437000,429900,444450,449925,429500,450000,479150,499900,459900,459900,459900,454900,449950,443965.5,455565,476843,481150,493075,480900,499450,503000,506000,505500,499900,499950,492315.5,475900,475900,487000,482950,475450,474950,475000,492400,502450,499900,499000,504900,506800,507700
"Anchorage","AK","Anchorage","Anchorage Borough",48,599000,590000,575000,579500,575000,575000,575000,566000,540000,540000,539900,529000,520000,516000,518500,522400,529000,549900,550000,504450,529000,519450,525000,519450,549000,565000,565000,562250,554900,515000,567500,567200,569950,549000,584000,577250,576500,547000,549900,565000,564500,550000,526500,522000,509000,525000,549000,541650,562250,599000,615000,620000,610750,595000,590000,589500,560000,565000,598000,625000,585000,585000,565000,549000,535000,537000,524000,517450,519900,527948.5,523897,523897,522948.5,521898.5,539000,524950,541000,535000,524900,522450,509900,514900,519900,522450,547450,544900,562500,565000,539000,537000,527500,532447.5,567450,550000,540450,540450,537900,555000,545000,552500,539900,545000,545000,549900,544900,519900,525000,526500
"Durham","NC","Durham-Chapel Hill","Durham County",49,425000,399590,392450,374900,368445,359900,349945,362449.5,339949.5,333450,333950,328450,320900,299950,314400,319000,319000,304950,311313,311313,314900,314900,310000,319185,316445,319900,345000,355990,350000,350000,349000,332495,349700,338995,335000,341990,346603,347296.5,374864,374882,377445,367782,337000,342950,339450,339900,365000,370000,360000,372000,343400,350000,347000,350000,399000,392500,399000,414970,415000,399000,427450,425000,440495,428500,394750,399900,389950,422450,404750,425000,437000,439000,439000,445324,462500,447450,449900,488737.5,450000,429180,429000,422270,411470,400215,419990,427400,415000,4e+05,398700,405000,4e+05,4e+05,419900,453817,460145,438000,399718.5,424900,436250,427500,465990,466215,429204,424150,434600,427375,465990,482445
"Stockton","CA","Stockton-Lodi","San Joaquin County",50,238293,232450,225000,229900,247344.5,225000,219950,214975,219350,219825,223450,219700,214950,205538.5,224950,219250,207500,199950,194900,189900,189375,192750,189825,189900,198794,193750,195450,199950,201400,199000,199000,202800,213450,214950,222350,225745,234950,221000,236500,231975,240000,253450,274813,281500,299900,310000,298000,299888,312500,312500,295000,294500,305000,298000,309000,309500,322000,334000,332000,329500,309500,309000,309000,299950,301500,320000,330000,340000,349950,345000,346500,349950,349950,348975,348975,389000,389999,380000,374975,376450,369500,369500,368925,369950,364925,383750,392425,389900,409950,409950,409950,399000,397900,398888,407500,403550,410000,419995,419950,416750,412500,414500,409950,432700,429500,430000,430000,429000
"Plano","TX","Dallas-Fort Worth-Arlington","Collin County",51,4e+05,414500,409000,4e+05,419900,407500,399900,399900,399900,389900,387000,399900,394915.5,390831,389900,399900,399900,406900,399999.5,414500,421450,439950,415950,399900,424900,399900,410000,414900,419000,425000,419900,405000,410000,432450,435990,445860,445000,450000,463665.5,450000,457000,449900,440000,439500,439900,449500,474995,499900,477000,509495,540000,538421.5,490995,499450,481990,489900,489900,481990,480495,489000,515000,511811,554900,525000,5e+05,488500,481865.5,488750,498900,519990,515000,497462.5,506721,507860.5,525000,539995,549900,544900,539000,547950,555000,540000,548900,549000,550000,559000,549999,545000,559950,561250,560000,565000,577000,575000,569100,538888,570000,549950,570000,585000,592500,580000,569000,574900,569000,556500,549500,539800
"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",52,449990,439900,399999.5,419500,399900,383450,399000,375000,369000,338950,329000,315000,315000,315000,319900,325000,319900,319950,312000,3e+05,305000,290000,278500,270900,280400,294500,294000,299900,325000,318200,299999,299900,314999,305000,309990,324900,328400,339000,344777,377250,374500,385000,389900,396100,393050,395000,399900,399000,396500,402450,407450,415000,405000,409900,418424,409945,409450,424900,425000,441945,419997.5,419900,437445,439947.5,439995,435000,444237.5,443475,447997.5,447997.5,465000,460000,450000,445100,445990,449944,450000,460000,459850,455000,451495,475950,474495,469900,475495,478495,472729.5,474450,470000,475000,484900,499900,499750,499874.5,5e+05,518999,505990,523714.5,519500,535000,524949.5,545899.5,520000,519950,5e+05,504995,522444,525000
"Lincoln","NE","Lincoln","Lancaster County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000,310000,325000,326655,309925,320714.5,324950,325000,325000,324975,329675,337500,359975,339975,357450,344950,355000,340000,332475,334950,329950,315955,3e+05,327425,327425,314925,342000,334900,319925,329950,349900,350000,351500,350000,349900,332475,329999,350000,366250,350000,353500,362475,353500,374990,369950,360000,349950,379950,388500,395000,397500,392983.5,384950,390150,392983.5,401735,400462.5,399900
"Modesto","CA","Modesto","Stanislaus County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354950,374950,385000,382495,385000,395000,382500,382500,386995,389495,399994.5,379900,357000,389000,394000,399000,415000,410500,399747.5,399900,405000,415000,4e+05,4e+05,424975,445475,419950,418475,399999,422450,399450,419900,425000,425000,433900,449500,439000,419730,421357.5,422985,420000,432200,439900,425000,432450,427000,449900,427000,427000,424450,429000,439388.5,456998.5,450000,467000,454000,462900,458950
"Lubbock","TX","Lubbock","Lubbock County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477000,467000,482000,449000,474475,425000,389900,425000,419000,422000,450000,474000,516500,489500,482500,499000,475000,450000,450000,459500,522475,545000,529900,537450,499950,514925,499000,504450,499900,514000,5e+05,489900,499995,494450,499000,479000,494450,486950,460000,460000,447875,425000,445950,459000,469950,469950,459900,439000,444450,459000,468000,450000,493250,5e+05,517500,521250,512500,535000,587400,599450,549900,589450,560000,549000,537000,546950,535000,535000
"Reno","NV","Reno","Washoe County",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594950,585000,592500,629900,6e+05,671475,615000,672000,695700,695700,634900,749000,734950,686000,719072,735000,717700,714000,725000,699000,698500,677000,660000,698500,762495,719900,780000,682135,699900,699885,730900,685000,669465,683500,723997.5,719900,761950,749900,799000,799900,849450,816995,749950,743500,759900,725950,681747.5,684950,677400,677400
"Mobile","AL","Mobile","Mobile County",57,399900,404950,399629.5,399079.5,399800,379900,369429,324450,299339,279000,284950,284950,294000,312000,292000,283950,288000,259450,258750,279900,288900,284450,282900,284000,284085,282950,282950,277900,260400,260900,251900,260900,269900,271490,279900,298900,294650,301900,288991.5,268000,284450,293900,269900,287755.5,275000,274950,271900,266450,267000,267900,262900,259900,263400,263700,267900,259900,262900,266900,274900,276672.5,282683,277247.5,277247.5,279500,282440,280425,280425,285900,269900,299900,300400,282900,282900,299000,295620,294310,292560,285295,283257,269338,277570,267110,274900,278900,265900,279900,282655,265900,268900,268900,269900,268400,277147.5,275295,274450,269299,269597.5,280845,280845,298326,309900,319900,294500,325000,345000,314500,342500,303950
"Hialeah","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450890,456540,458090,450990,451163,450690.5,451990,450000,450000,444500,447250,455990,455990,452000,475000,455990,470370,475000,469500,478000,469999,468900,462490,458995,462990,464000,465000,465945
"Chula Vista","CA","San Diego-Carlsbad","San Diego County",59,485000,489000,499950,489950,502500,490000,487000,499825,483950,491950,499000,489000,479200,475000,439900,469950,469950,469900,461300,455000,455000,451547,460000,450000,450000,449000,449945,439950,440000,450000,450000,445000,450000,459000,479000,480000,480000,486874.5,494850,519500,519900,524900,522450,549900,559000,574500,558400,569000,599000,604500,639500,629000,599450,635000,647000,639000,631966,600250,616489,620000,625700,627000,667000,649000,650000,649000,674000,689450,692999.5,650000,670000,670000,669000,699000,744000,720000,734000,735000,699500,699000,699900,699000,699000,689692.5,689245,665341,689900,699000,714000,724450,725000,725000,714400,689000,710000,710000,705000,714500,699999,715000,724000,715000,735000,734000,734500,722500,729999,722500
"Lawrenceville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",60,268717.5,268717.5,259000,254000,252900,249900,249900,249900,246975,245000,239900,239000,229900,225000,218200,218000,214900,219000,214900,209200,207450,203000,2e+05,190500,194500,198500,199500,189900,199900,199900,190000,205080,207630,199990,213250,219900,216500,224950,224500,247700,250400,257500,259900,269900,267934,270242.5,284700,291450,299400,309900,314900,299949.5,290057.5,285000,279900,287450,285000,292257.5,286355,287990,286355,284525,299900,306990,299900,299450,297900,311990,309000,309900,314990,318990,318990,311900,308900,307420,309900,309900,309000,301288,304950,304534.5,299900,302875,306065,315495,325000,323900,319500,329900,327107,329000,324900,319450,324900,333585,338075,345990,354653.5,355900,356137.5,355512,363500,359000,358650,350000,359450,370364
"Winston-Salem","NC","Winston-Salem","Forsyth County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369900,369900,379450,414900,414900,422400,374250,414900,399700,389000,379000,379000,387200,387200,388200,387500,429500,429500,399750,429500,424000,449950,449950,420000,439500,425000,421450,449886,449000,395500,449900,456950,429900,412450,459900,451950,449000,449450,449449.5,454449.5,449899,467000,484900,449449.5,449447.5,444000,485450,481950,474900,449900,468950,499900,570000,549900,524900,512400,549950,499945,489900,499945,499945,494950,489450,488500,499900,488500,529900,527450,575000,577250,575000,568500,517450,585000,616000,577900,508950,485500
"Spokane","WA","Spokane-Spokane Valley","Spokane County",62,330000,320000,327900,319900,328500,319900,299950,299450,289900,289900,288400,279900,282400,269950,275000,269950,275000,289900,299000,299700,285000,285000,289000,289900,280000,277450,279900,279900,275000,274950,269900,274900,269450,274900,274900,274900,275000,277450,279995,285000,299450,299450,298000,294900,292400,289000,290409.5,288850,279000,279000,275000,279975,299900,309950,319900,3e+05,299900,299000,285000,281250,282500,296000,325000,319450,322450,315000,325000,329950,315000,310000,299900,297750,299900,299700,299999,319900,319900,325000,322495,307270,325000,330000,329000,341750,337566.5,319900,336000,357000,354900,350000,354450,352450,369950,358000,382450,370000,387500,350000,392950,4e+05,405000,395000,379000,369999.5,370000,395000,410000,399000
"Madison","WI","Madison","Dane County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499500,512450,524900,497400,469900,432450,399900,456950,450000,519950,557450,477450,487200,475000,462450,474250,449450,450000,460000,467500,426950
"Fayetteville","NC","Fayetteville","Cumberland County",64,319950,324950,349700,349700,364700,339900,339900,355000,352500,349685,375000,347342.5,356500,339400,315000,328200,326700,324950,319950,299900,294900,289900,287450,284900,282450,285000,299000,299000,299000,299000,3e+05,299042,299000,295500,297707,295000,295000,282900,281778,277400,269900,269950,269900,274900,274900,274900,275000,268900,279900,279900,283900,279900,279950,282000,281400,279900,281400,280700,284400,284400,284900,282125,287000,289900,298500,299450,299900,299900,304600,3e+05,299900,299900,301000,299900,299900,299900,299900,298800,299900,299900,303745,308990,303500,304500,304500,305650,305000,304950,304900,299900,295000,299900,299900,299350,3e+05,301100,312900,312350,311800,317990,319990,319990,325000,329000,325000,339350,327400,327150
"Boise","ID","Boise City","Ada County",65,286950,286950,279900,276000,282450,269900,269900,264900,258500,253950,254000,239000,239000,239450,239000,264800,265950,264950,265000,261200,262500,264900,259900,254900,259800,275000,255000,255000,259400,275000,282450,296950,289700,309900,313750,339900,326950,326950,318800,309900,320000,309990,329900,324950,339900,329900,299900,309900,317900,304450,329900,349950,350000,339350,343950,344500,354950,349900,349900,347000,349900,345000,335237.5,357900,347000,349000,337000,327500,341950,344900,339900,346400,325000,325000,336950,350000,359900,375000,350000,330000,359000,360000,375000,372498.5,401770,402835,404900,401770,401770,385000,399900,399998,413089,418994.5,418000,399000,416700,411100,424950,442880,478900,476400,489900,476400,498000,498000,499900,504900
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",66,,,,,,,,,,,,,,,,,,,,,,,,,,1549394,1449000,1273500,1249000,1275000,1375000,1246150,1199000,1150000,1198800,1349000,1439999.5,1439999.5,1480000,1574999.5,1649000,1763444,1749000,1799500,1580000,1525492,1697000,1568000,1764000,1849900,1849900,1680000,1675000,1687432.5,1599944,1655875,1649000,1650000,1670125,1690405,1680000,1742720,1729888,1804000,1808000,1790000,1746510,1724972.5,1734240,1658020,1725450,1750000,1794573,1799800,1768000,1683500,1695000,1750000,1923000,1899888,1968000,1914390,1928440,1928440,1928880,1999388,1996500,1912444,1950000,1998888,1999000,1899000,1899681.5,1936865.5,1948800,1993051,1988000,1988800,1951741.5,1998800,2100775,2040497.5,2140387.5,2150000,2131300,2169600,2194000,2184397.5
"Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",67,432395,429900,430000,429250,424900,424900,424900,424900,424500,424900,429900,423700,422900,416500,420000,419500,418000,412500,408995,405900,413000,399949.5,389900,389900,391900,394900,389900,394450,389950,394900,399000,392450,385650,389900,387325,389900,389450,389999,399000,403350,405400,399900,402450,399850,402900,395900,391900,389900,391900,397350,398400,389900,392200,397900,393616.5,387900,388900,399900,402900,393900,399900,410000,412985.5,413494,419900,418539,416490,414900,416550,416738.5,419835,418950,419400,420900,424180,428000,426823.5,425000,426775,426990,426990,426870,429450,433442.5,434900,433575,429950,434900,435400,437500,437000,436912,433587.5,434950,434800,434970,433587.5,437900,439900,441750,443480,448065,449900,449000,447900,449900,444900,440000
"Fort Myers","FL","Cape Coral-Fort Myers","Lee County",68,504949.5,494400.5,450000,429000,385000,352450,349000,384500,339900,348950,378900,349900,343950,375000,375000,350000,318900,374950,372499.5,364900,359900,375000,359900,359900,375000,348000,359900,350000,369900,359950,325000,368400,360000,339900,351900,349900,361900,362800,375000,369042.5,352450,349900,365900,352267,382000,399000,397450,421392,469000,512400,479000,499950,473000,449900,426950,399000,418950,399900,399990,399000,380000,419500,424905,409900,409450,404990,399000,394500,396250,421950,432500,446950,449000,461900,495000,468450,444800,458000,446900,446900,449695,434950,429495,429990,432000,471999.5,459000,498980,496500,487000,483000,495000,491000,489500,497900,498450,499450,5e+05,499450,499450,485000,492000,474343.5,469000,450000,471593.5,449999.5,469500
"North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",69,189900,189900,194000,194900,199000,199999,194900,195000,199850,194900,191105,189445,187900,182000,179900,174950,174950,170000,168900,164900,164950,165850,165990,165000,160000,164900,169900,174838.5,179949.5,185000,179999,175000,175000,179000,179000,179000,179900,185000,186000,188000,193500,199999,206000,210000,215000,219900,239000,229900,225000,229000,239990,254000,265000,254950,249999,249999,260000,259900,250000,249999.5,249949.5,249900,249700,249950,258944,259900,260000,259999,261900,265000,269970,266000,269900,265000,267950,274900,284800,285000,280000,279900,285900,284945,284945,279950,280495,289900,299500,3e+05,307945,299900,305000,309696.5,312500,319450,319999.5,320188.5,318500,329000,334994.5,342000,344450,344450,348995,349900,350000,349996,345400,349250
"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",70,598000,589000,579000,565000,570000,558000,552500,549995,545000,545000,537000,539500,529000,529000,530000,514250,509450,519900,525000,524450,514000,505587,499950,483000,475000,489000,489000,494000,499900,504495,559000,530000,554500,529850,499925,559750,563595,565920,577450,599450,599999,619797.5,639450,632500,642450,620000,627450,629900,656993,647500,627500,630000,625000,649000,649990,629000,625110.5,649000,639999,649000,650000,639250,644495,649000,694999,691999.5,674500,667000,670000,675000,675000,669999,709000,725000,714900,748900,749950,747000,739450,724000,715535,699000,699000,699900,717000,737499.5,720000,738900,737870,739000,740445,734950,710000,736982.5,739900,739900,745000,749999,749999.5,749000,760000,759900,764990,760000,760000,775000,789900,795000
