"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"Honolulu","HI","Urban Honolulu","Honolulu County",43,475000,467000,461000,454000,448944,458000,475000,477000,475000,468000,455000,455000,458000,450000,449000,438450,437500,439000,440000,439500,437800,445000,438250,435000,435000,440000,459000,465000,469000,469000,469000,472450,479500,495000,479500,475000,475000,475000,478000,485865,490000,450000,499000,509000,509500,499000,510000,525000,509500,529500,525000,499000,518000,512000,507500,520000,525000,537000,549000,589000,590000,590000,599000,599450,609500,589000,585000,595000,599000,6e+05,605000,605000,599000,549950,6e+05,599450,595000,619000,618500,645000,650000,649000,649000,659000,642500,630000,626500,629000,618800,627000,615000,620000,627500,620000,638500,658000,665000,670000,685000,659000,658000,665000,669000,658500,649000,650000,656500,649500
"New Orleans","LA","New Orleans-Metairie","Orleans Parish",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,350000,395000,391750,391750,369000,395000,399000,399999.5,415000,399000,415214,369500,375000,377000,396450,401900,449000,450000,465000,450000,450000,450000,450000,449500,457500,450000,450000
"Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",45,69900,76900,76000,72900,71900,71900,72900,73700,72500,71999.5,69450,68950,65500,67450,66000,67999,67200,68199.5,69700,69500,69997,74700,74900,74900,74900,85000,83250,70000,71750,74000,66500,67900,65000,69000,69197.5,71725,74500,69900,69900,67950,69900,69900,69500,68700,70950,78000,78950,78000,77000,70950,76850,76700,73250,74700,69900,74900,74900,74000,72450,81400,75500,72500,73750,79900,79900,79900,81497.5,77000,84900,85000,85900,89250,89900,89250,90000,90000,89900,89900,90000,99611,95000,95000,95000,95000,99500,96000,98250,99900,103000,106000,114997.5,119950,119450,117000,120000,131700,129999.5,124900,125000,130000,135500,136000,132000,134700,137900,132350,137000,148000
"Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish",46,134900,128250,128500,128500,133900,128500,124900,117900,117900,118200,117900,122900,126950,132400,135750,138000,144500,133500,133500,127000,118950,117900,117900,117000,117900,117900,125900,125400,119000,119000,117900,118950,117900,118450,125000,119900,124400,123900,123900,113450,114900,116950,116950,117900,117450,117900,112000,108000,109950,109900,110950,110000,110950,114900,105000,105000,1e+05,105000,105000,105000,105000,113500,110000,113500,112000,115500,123750,122750,121250,120000,120000,116750,119250,118000,118750,135900,131900,120000,119000,126900,124900,124900,134000,131900,139500,140000,134900,125000,129999,139900,139900,139900,139500,134900,135000,131950,124900,132450,139500,140000,137500,129900,134999,127900,126000,136000,138000,142000
"Wichita","KS","Wichita","Sedgwick County",47,72250,71000,69990,74250,74900,74900,72900,74250,74250,70500,70500,69500,67900,69900,69900,69900,69900,69681,69900,69900,69900,69000,68900,68800,67500,65000,67000,67250,69000,69900,69900,69900,69900,69900,72500,70000,68000,69900,69900,69900,69900,69900,69900,66000,65000,65000,67900,65000,69500,69900,69700,69900,69900,69000,69900,69900,69900,67600,65000,65000,66780,66995,68700,68000,67500,67500,67700,67900,67000,68900,69000,66900,66900,67900,68000,69400,69900,72000,69900,70000,74900,70000,73000,74950,73750,73000,73500,75000,75000,75000,77000,80000,80000,79900,79900,75000,75000,78250,79000,82950,84950,89000,87500,89900,89000,87000,84900,89700
"Knoxville","TN","Knoxville","Knox County",48,104900,104900,109250,107300,106950,104900,104900,104900,102900,99900,99900,99900,99900,1e+05,1e+05,99900,98900,99500,99900,98500,94900,97000,95000,97500,98000,99900,99900,89900,89900,89900,89900,89900,89900,89900,91900,89900,89900,94000,90000,94900,97000,97900,96590,94900,98000,93900,92900,93900,94700,95000,99400,99900,99900,99000,96750,99850,99900,99900,99000,97000,98000,98000,99900,103000,99667,99900,99900,99900,104600,104900,105500,104900,104900,104900,105000,105000,108900,109900,111443,114900,109900,110000,111337.5,114900,116200,114900,116500,119900,119900,122250,120000,119900,124900,124900,124900,124900,123900,124900,124000,127500,130000,132900,136900,134900,131900,132000,135000,134450
"Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,175000,178500,169950,171050,184900,189900,184900,185000,194000,199900,195000,199000,199900,204900,214900,216250,223800,219900,213388.5,214900,224900,224900,227900,219945,215000,219000,225000,224500
"Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",50,125000,125640,126000,129500,129700,129900,129000,134900,129549.5,128950,127250,119900,119900,119500,122000,120500,120000,121500,120000,123450,122525,124900,119900,119500,118500,117900,116950,124900,125000,127900,129900,129900,130750,131000,135000,130850,125625,134500,130000,135000,140000,139500,139900,144900,149000,144650,147500,148250,153900,159900,159900,164900,164950,172000,169900,174950,170000,165000,169900,169900,165500,179900,180900,195000,199700,199950,210000,215000,219900,215000,215000,225000,229000,225000,238000,239600,229900,234900,234950,229900,239900,238950,230000,230000,233250,239900,250000,250000,249450,250000,265000,261250,265000,268000,263000,270000,282000,275900,275000,279900,289900,289900,289900,279900,285000,279900,275000,279250
"Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229250,227900,229500,220000,224950,235000,240750,239000,239000,244450,237000,249900,249000,250000,249450,249900,250000,250000,249900,250000,250000,260000,262900,264900,257500,254900,269999,269950,269900,275000,283450,283500,279000,269950,269450,279000,289900,299000,299900,3e+05,299990,310000,310000,309900,309000,305000,299000,298000,3e+05,3e+05,304750,325000,317850,310000,320000,330750,324900,320000,319900
"Bakersfield","CA","Bakersfield","Kern County",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,129445,125250,138500,134950,135000,139000,140000,135000,135000,140000,145999,138250,138000,147750,152450,163725,160000,155000,155000,155000,149200,154950,156999,150000,144990,145000,155000,153700,147000,155000,159950,160000,172200,157250,155500,154950,155000,155250,140000,146000,157450,164950,165000,165000,161974.5,159900,159950,164900
"Pittsburgh","PA","Pittsburgh","Allegheny County",53,74900,84900,92000,101450,102324,103000,99825,99900,99900,95000,93900,90000,95000,99500,98900,99900,99999.5,103400,109514,105000,105000,104900,99989,99974.5,109250,125950,129900,127500,119500,110000,114000,112250,105450,1e+05,104000,114000,114900,117400,119900,119900,119900,124900,124699.5,119900,124900,125000,123000,119900,119900,121000,129000,128950,129950,138250,129250,125000,115000,119000,115000,119700,125000,135000,139000,149000,149900,149900,139900,139000,139900,138250,138500,134950,129900,138500,141900,149900,149700,149900,140950,139900,142000,139462,144900,149900,159000,159000,159000,163750,164700,165900,164950,159900,164900,165000,166000,159900,169949.5,175000,189000,189900,189000,189000,189900,179000,174999.5,178000,175000,184900
"Cincinnati","OH","Cincinnati","Hamilton County",54,98950,90000,90000,93000,89900,89900,89900,94949.5,109887.5,105000,106000,103400,105000,107250,104205,105000,105000,105950,105000,104900,104900,104900,99900,102000,99900,99000,99900,105900,109700,109900,1e+05,99800,95000,99000,95000,94950,96000,97500,99000,99900,104000,99900,96250,93000,92000,90500,89900,89900,89900,89250,97250,99900,105000,105900,100950,99900,99000,99900,99900,96450,93000,95000,97000,99900,106500,109500,108500,108500,104700,101450,102900,99900,104900,110000,115000,118000,117700,114250,109900,110000,114500,119900,115000,114000,115000,119675,129900,139000,139900,140000,146850,139000,130000,135000,134900,129500,134900,139900,140000,144950,152450,159999,160000,159000,164900,149900,149900,151000
"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",55,289950,279000,275000,285000,275000,270000,278888,284950,274000,262450,265000,259000,252500,250000,250000,250000,250000,251000,258257.5,253500,250000,250000,249950,237900,239950,235000,240000,245000,240000,249900,255000,259000,245000,249950,254500,250000,264950,289000,299900,303500,299950,329900,339950,341497.5,349450,359450,349950,320000,349000,340000,339900,349000,349975,350000,369900,369900,370950,369000,374999,390000,377000,385000,387000,399900,405000,405000,392499.5,389000,399000,414900,417500,419700,423500,422500,421000,439194,429394,430000,425000,422500,419900,425000,419450,415999,420000,437000,434950,429949.5,427000,429999,445000,439900,449900,449950,457500,475000,482000,459995,465450,470000,475000,465900,469000,469000,472400,469900,470000,472000
"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange County",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000,369000,375000,390000,389999,389900,359900,369000,387444,374950,359500,359500,362000,356755,365000,365000,382450
"Columbia","SC","Columbia","Richland County",57,101000,99999.5,105500,101549.5,99999.5,101249.5,99700,105800,107900,104900,104900,101499,103000,99950,101000,99250,97900,95000,94500,95000,96500,94900,94900,95200,98250,94900,94999,99000,95750,95750,92900,89925,89900,89900,94900,94700,99700,104900,103900,105000,99900,99900,95000,95000,95000,92000,93500,94900,95000,98000,99000,99900,99900,99500,97500,94700,92900,92250,93000,94500,90000,93000,93750,95000,94900,95000,95000,95000,94950,92500,86900,90000,84949.5,92950,93250,99250,104500,101900,98000,96900,92000,92500,87000,84500,89000,93800,98000,99900,98500,97500,101750,103000,108000,1e+05,106900,107500,108000,105000,115000,119900,122500,120000,121250,115000,117900,116400,115000,119500
"Islip","NY","New York-Newark-Jersey City","Suffolk County",58,327000,322450,315000,309000,275123,261245,264900,274950,279900,278000,279900,279450,269450,259438,259000,249000,249000,249900,249900,249995,249900,249000,250000,250000,249900,249900,248783,249000,245000,239990,250000,239990,239994.5,239900,229900,249000,239949.5,249000,249945,249990,259000,249000,250000,255000,249990,261349.5,255000,264000,280000,259000,255000,242500,255000,259000,259949.5,259450,259999,289000,260000,260000,275000,289000,262500,254675,255000,251950,255000,251995,254990,259500,252500,220000,224670,229000,249000,229000,229900,252499.5,264900,254900,252450,249000,249949.5,249499.5,269000,256000,253500,265000,272500,275300,275000,279499.5,285000,285000,288000,295000,289500,285000,285000,285000,295000,295000,299000,299999,3e+05,3e+05,305000,305000
"Marietta","GA","Atlanta-Sandy Springs-Roswell","Cobb County",59,114370,118000,116950,118900,115000,114840,109900,106500,104900,100500,1e+05,1e+05,99899,99000,95000,89800,90250,92900,94900,94900,99500,89900,80900,89900,93000,84900,84750,84900,80000,89900,96690,92900,96950,96950,98000,94900,88500,84900,79950,79900,92900,1e+05,107450,105000,107000,1e+05,109450,101600,108000,110000,109900,110000,114950,125000,119900,117950,119900,119000,114900,110000,110000,117900,120250,125000,122450,124900,120000,118700,120000,120000,123450,125000,124900,129900,129900,129947.5,129900,133900,129500,135000,134950,135000,135500,138000,139000,145000,150000,153850,149700,149900,150000,159900,160000,164750,157950,155450,152000,157900,160000,164450,153000,166995,170000,168750,168000,170000,165000,175000
"Corpus Christi","TX","Corpus Christi","Nueces County",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189226,175000,184900,179500,179000,187000,190000,190950,190950,187400,190950,199000,195635,198700,2e+05,199900,207450,202450,209900,194900,187900,199900,184900,205000,187900,199900,199900,199900,207450,199900,175150,169900,160950,166900,169900,166900,187000,195700,202000,2e+05,2e+05,217900,212700,2e+05,199950,196250
"Saint Louis","MO","St. Louis","Saint Louis City",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167450,172200,160000,173333,179900,169950,175000,170000,170000,169900,169500,169500,169900,169900,174900,169900,175000,181900,176950,192400,209900,202450,209900,209900,227450,237400,214950,209900,205449.5,2e+05,225000,225000,227000,244950,227500,239900,249900,254750,249000,225000,205000,199900,214200,199450,189900,188750,185450,179900
"Fort Wayne","IN","Fort Wayne","Allen County",62,64500,65500,65900,69900,69900,69900,67900,64900,65900,69000,67000,59956,59922,68950,69900,69900,69900,69900,69949.5,69900,69900,67500,65450,62200,57500,59900,59900,63600,64900,63300,59900,64900,69775,69900,69900,69400,64950,63500,64900,69500,65000,64900,64900,62950,66900,66500,66500,65000,65000,64900,63900,63900,66850,71200,69900,69900,68700,64900,64900,64900,59900,62250,64900,64900,64900,64900,64900,64900,64900,65950,66900,63900,65500,59900,69900,66000,63900,65450,64900,65000,69900,66000,66750,69900,69900,74900,69450,64900,69900,71375,77500,79900,79900,74900,69400,73700,79950,80200,79900,84900,89900,89900,80950,79400,84900,79900,87900,77900
"Greensboro","NC","Greensboro-High Point","Guilford County",63,89000,87900,88900,89000,91450,91900,89250,89900,88700,87000,89000,86000,85000,85000,85000,84995,84990,85750,87700,88500,88500,85000,85000,84900,84900,84349.5,85000,86900,88000,85450,84700,87200,82900,85000,79000,79900,79900,79900,83500,83700,84900,84900,85000,85000,85000,84950,82000,84900,84950,82420,79000,79900,79900,80000,79900,79900,79900,79900,79900,79900,79990,80000,81980,81980,89900,88900,85000,86150,86450,89900,89900,93250,90990,92500,99900,104900,97500,1e+05,98750,99950,94500,99500,99000,1e+05,99900,96900,95250,95000,99250,94820.5,99000,99949,107500,110000,105000,107750,109900,109950,109900,109900,105000,110700,110000,112000,110000,109900,110000,108000
"Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",64,163950,163400,163000,159900,163000,159900,155000,150000,143910,149250,154000,147500,145000,144975,139900,140950,139900,139950,139500,139900,134900,139350,138950,134900,138100,134850,139100,145900,144000,139950,139900,139900,136000,149900,159900,153500,155000,164900,149700,159900,179000,170950,169900,164900,167900,169900,185000,176450,167900,164900,177000,175000,175000,175000,175000,178000,175000,175000,184950,175000,175000,177750,185000,179900,181250,189900,189900,189900,189900,189000,193000,184900,179900,185000,194900,196500,199900,195000,199950,209900,212900,212250,212900,215000,220000,220000,220000,229900,222900,229900,235000,235000,239450,245860.5,246250,239999.5,252500,250000,249900,249900,256450,268450,265000,269700,279000,285000,285000,295000
"Toledo","OH","Toledo","Lucas County",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57500,54900,49900,52900,58950,58000,55900,58500,55000,55500,54900,55000,54900,55000,55500,59450,59999,62200,62900,59949.5,64900,59900,59000,54900,54900,54900,57838.5,58950,62100,64700,64900,62100,59900,59900,59450,55000,55450,59444,59000,59900,59900,60000,59900,59999.5,59900,59900,58900,59900,59900,59900,61800,63750,65900,69900,69000,67700,64900,63900,64900,61250,60000
"Anchorage","AK","Anchorage","Anchorage Borough",66,174950,176400,175000,174950,173250,169900,169250,169450,169000,169000,165000,165000,165000,165000,170000,175000,174900,175000,180000,179500,179000,173900,171500,174950,175000,169900,171650,177700,169900,174000,170000,173500,175000,189900,2e+05,195000,199800,190000,185000,190000,184900,174900,180000,180000,190000,185000,184900,174900,166000,174900,177000,182000,189450,189900,180000,179700,179900,174950,176900,180000,179500,182000,184999.5,189000,189000,189950,193400,188950,189000,189900,190500,189900,186000,188400,189000,186000,185000,185000,184900,180000,184900,185000,184900,185000,182000,179900,180000,179581,179900,179900,177500,180000,179900,179775,179000,178000,175000,174900,175450,179000,181000,184950,185000,184900,180500,179900,177500,175000
