"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"76244","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",42,257500,252900,265000,265000,265000,260000,249900,252305,255000,255495,255000,240835,230950,228250,229000,235000,235000,246650,243203.5,243203.5,235000,245000,237245.5,235000,235000,239025,225000,229150,229500,234500,244000,239000,232450,235000,245000,260000,269900,265900,277000,279000,279356,279900,278000,278750,283000,274725,274500,279212,290000,312400,315000,289999,299000,285000,287900,274950,275000,313400,290000,320565,327500,322687.5,320282.5,308750,315000,312000,311700,309250,310000,310000,313343,329945,348876,374500,374500,369900,359450,347450,339000,338000,369445,372450,375000,350000,350187.5,335637.5,334900,336375,369900,374950,375000,361740,374900,350000,375000,375000,375000,370000,374900,369950,361850,356750,357250,350000,349999,337250,344990,350628
"78641","Leander","TX","Austin-Round Rock","Williamson County",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531847,525947,544992,507445,499990,497400,482387,494900,500945,417350,427990,436945,444497,441445,439443.5,448354,443945,445490,450490,456176,487510,489669,492990,486841.5,511990,469990,469990,481218,486600.5,470990,474990,480000,475000,549520.5,529000,470000,453990,469990,443990,471995,462995,524990,524990,469315,474820,462856,455574,484950,463490,475000,460900,475000,470495,476561,462641,462445,485000,470900,485000,478950,499995,499990,481900,500990,492207,515945
"77095","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297000,285000,292250,299945,294395,317400,309900,314900,326000,297450,315000,315000,332450,335000,335000,324950,324450,299000,296950,289900,296950,299000
"28078","Huntersville","NC","Charlotte-Concord-Gastonia","Mecklenburg County",45,359000,349875,367000,375000,389900,389000,395000,375000,350000,349875,375000,344000,343750,325000,342500,345000,352000,360000,354500,374900,365000,364900,342500,347000,343250,338750,331782,356500,320194,349500,384450,368911.5,367923,367994.5,349835,367994.5,376250,389450,372500,369631.5,364950,375000,375000,397230,396365,396750,389900,404400,389000,404432,390561.5,393065,400612.5,415000,395257,389000,386391,386391,384000,384422,402817,402875,401797.5,401352.5,419900,415900,418000,416115,434900,438809,434900,449000,475000,414425,419000,419000,425000,428950,423500,438000,449000,449000,468170,466440,504999,489999,535000,509000,499900,490814,490814,482400,479900,449900,428800,426900,405495,408860,405990,427692,429000,419000,428900,437900,450000,435000,424500,419900
"95747","Roseville","CA","Sacramento--Roseville--Arden-Arcade","Placer County",46,437250,424950,429900,412495,413500,404995,420000,420000,429990,432495,424990,424990,409990,376375,414900,404450,390930,379495,380000,389900,389900,395000,375000,389450,399000,395000,422950,420150,419000,414500,419000,449990,462046.5,464103,459990,458210,469990,469990,477500,467495,469990,479900,487000,539990,542490,515000,499900,502000,499000,499990,508545,5e+05,525590,531995,531990,534950,508877,513805,509499.5,505500,508990,509468,511990,510990,532450,539000,539000,539000,539900,549387.5,545000,542495,547386,548193,547386,550000,550000,575000,586015,569990,569990,569000,565445,552673.5,564220,559301,564990,569990,574990,589495,590500,598950,599000,599990,599990,599990,599990,594975,599000,622495,624990,629000,624995,633495,634990,648888,648444,648000
"23320","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",47,439900,439900,439413,438963,439450,439000,439900,439900,453400,449900,456900,474900,479000,456900,450000,439446,448500,439900,425000,425000,425000,414450,391900,389900,389900,394900,385400,396150,427912.5,422900,426700,426700,424900,428925,438950,449900,439000,435900,439000,416900,435000,435000,429900,432427.5,421450,425000,423900,424999.5,425000,424449.5,412900,411828,412900,412900,410000,409900,399400,393075,393700,389742.5,389900,393075,398900,399973,406233,409844,406400,402900,404400,402900,409900,416462.5,410540,418450,416750,419650,417162.5,428175,419900,424750,449000,434900,434900,433125,435000,427900,419900,425900,438700,441775,440887.5,439900,435702.5,436505,432720,431490,431650.5,437900,437945,440000,444900,447900,455720,458740,469900,462825,443945,442945
"92592","Temecula","CA","Riverside-San Bernardino-Ontario","Riverside County",48,393900,399450,391975,395000,384950,380327.5,387000,389000,404700,399900,389450,389000,392500,369950,369900,365000,360000,359950,359950,369000,350000,349999,349100,364000,351300,355000,359000,359950,354400,371125,385000,397000,395000,432270,432270,442720,459450,449900,474900,479000,486537.5,499000,515000,520000,509900,521950,502809,519950,532427,539900,539900,524320.5,515000,514584.5,509900,519000,515525,509000,510675,516821,539900,548950,564507.5,550000,538000,539000,549900,560066,549900,535000,550000,542450,559000,570000,559000,561950,561950,566450,565000,565000,552449.5,554900,549450,542449.5,544005,591894,584232,584900,599900,599650,617450,599000,608262.5,599000,595000,599900,613662.5,612000,638944,615000,619888,625000,615000,619450,629950,644495,649900,654039.5
"34711","Clermont","FL","Orlando-Kissimmee-Sanford","Lake County",49,,,,,,,,,,,,,,,,,,,,,,,,,,282000,279500,285000,277200,274900,249900,249900,257500,284250,264318.5,279000,269000,265227,309167,299900,309000,323495,305990,342990,360490,353990,354990,345362.5,346367.5,328806,317425,330990,329900,299000,312945,320275,309000,320000,319900,314999,319900,316995,324899,309950,319900,325000,341995,363990,364900,364245,369900,367945,350000,348700,332450,369749.5,369249.5,369749.5,374499.5,347200,369500,353499,375000,399990,394950,401990,391900,391900,389000,377000,379000,374445,377499.5,373990,382494.5,391962.5,394990,389945,388130,404450,390495,390000,389000,380990,389990,399980,399990,429000
"89117","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734900,635000,699400,659900,635000,687350,677400,650000,679850,674850,675400,675800,735000,750000,722000,729998,730000,798944,774500,750000,759950,750000,724750,699000,699990,724495,699900,669900,709450
"30080","Smyrna","GA","Atlanta-Sandy Springs-Roswell","Cobb County",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614900,614900,606950,637400,649000,644450,668988,649900,639950,641695,629900,649500,639599.5,663149,670190,685904.5,699000,704950,669000,665000,629000,620000,630000,650000,650000
"30041","Cumming","GA","Atlanta-Sandy Springs-Roswell","Forsyth County",52,504500,512450,474950,450000,439000,439450,434900,429000,429450,419900,4e+05,4e+05,409450,417450,399950,4e+05,422000,4e+05,399900,399900,4e+05,399900,399900,407000,399450,399900,389900,399000,399900,405000,405000,397250,389611,388990,391445,395500,389900,398830,4e+05,406910,409900,420990,424245,425000,419400,419570,417865,429175,427990,435000,429900,449900,450000,449995,454000,460945,464900,459450,457900,453945,454445,452990,460900,465450,473900,470900,460000,456900,451900,458183.5,456900,458143.5,459900,474206,476395,483825,485000,489900,485520,482900,484900,485247.5,489999,498900,499800,511465,506525,506400,519900,524900,525917,536730,543700,545500,532900,542700,544950,532900,544900,549000,541200,557000,550000,539900,531950,550000,544900,544700
"30052","Loganville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,235000,230000,259450,260990,270490,270990,261990,261990,250990,257990,242500,253990,255830,252506.5,262640,262640,266490,267990,264990,268205,278510,279059,279479.5,280510,282680,286940,285900,284640,289237.5,293185,288640,293185,295392,297097.5,297205,290000,294090,284990,279445,284900,299450,296990,296555,304930,310000,313150,320000,324149,327860,323580,321680,322510,322450,317500,314215
"75035","Frisco","TX","Dallas-Fort Worth-Arlington","Collin County",54,321950,318450,301950,299995,3e+05,317817,289650,302300,316449.5,314211,315500,318925,314155.5,305950,309950,332704,349495,330000,330000,332704,312992,302990,317786,315922,323247,321990,339900,359700,348227,352084,354990,354990,359000,369945,399249.5,402204,400455.5,408732,395399,389900,414702,418154,426300,431045,445874.5,443037,439175,441061.5,441468.5,439450,427445,437790,452085,439295,439925,439770,475236.5,509425,509945,511495,517900,511990,549450,536250,513950,496990,491370,495904,509950,519000,523990,518500,519000,520990,529437.5,519000,515950,508425,515000,515000,518950,519900,529450,535900,540900,541130,553657,549000,529990,523348.5,515000,513810,519900,530995,537657.5,524950,569990,575000,569000,558995,550217,549455,542475,543715.5,546860.5,539990,519999,499950
"32256","Jacksonville","FL","Jacksonville","Duval County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529000,547450,539900,525000,525000,525000,535000,509000,499900,478950,494900,489900,499950,513900,519900,530000,539950,517450,5e+05,499000,509950,529000,519900,525000,525000,579000,524450,529000,497400,497000,497000,489650,486150,487300
"30062","Marietta","GA","Atlanta-Sandy Springs-Roswell","Cobb County",56,649950,574900,539900,549900,6e+05,589900,574900,574900,549900,544900,549900,522000,519000,519000,525000,499900,509900,559700,550000,544950,525000,525000,504950,499900,499900,529900,528475,5e+05,529187.5,529187.5,499500,499750,525000,526121,495825,492900,495825,496750,525000,561439.5,547992,572400,578253,625000,617450,559842,550000,534978,559500,599950,603600,646100,627500,625000,6e+05,632500,667400,700451,679950,659950,729276,739900,7e+05,667450,670000,697924.5,735212,695850,725925,739900,749900,754950,784377,799900,784377,783754,772500,785000,799000,799000,799450,799900,801900,807400,799900,799000,799900,799900,790000,799000,775000,787500,779900,799000,799944.5,809900,832400,812450,801900,799950,798000,789000,775450,775000,762450,765000,750000,750000
"89052","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819000,740000,717495,722450,688935,694444,698888,702994.5,699499.5,683990,726880,707990
"30331","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",58,239500,227950,205000,204900,205000,209900,217200,227900,239999.5,230200,222162.5,214900,219900,214900,189949.5,194499.5,195000,2e+05,191950,185000,182400,180800,177000,165750,172400,184900,189900,192850,192400,194900,179950,208495,209990,199900,204495,216990,197400,199990,199945,207832,226000,228044,242100,259562,260000,281335,269078,249900,255124,248702.5,254950,262578,256250,250000,270450,262500,236250,225000,224450,210000,214900,219900,225000,237150,252500,260000,262450,269495,268495,269900,269900,267015,261907.5,260915,262950,260915,277500,269000,276990,279900,280000,276704,281950,279900,283900,284900,294944,300130,289241,296988,289900,297950,296988,305000,306490,305678,302580,302885,311342.5,303153,310000,296988,298000,297494,309995,310000,315810,320400
"29072","Lexington","SC","Columbia","Lexington County",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306347,308610,330330,325930,340302,334229,316329,309521,314599,304894,311331,308976.5,324095,319553,310765,326399,320863.5,325000,322521.5,328622.5,312749,315765,312479,310667,315510,312930,315550,312930,313650,311305,319900,323870,319650,317520,315824.5,302692,315150,314226,300450,307035,3e+05,3e+05,309065,307997.5,309900,317990,311015,314312.5,324900,323400,310400,314900,304900,304900,304800,301582.5,309000,309800,309000,304900,304900,300770,300770,304900
"23454","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730000,767450,679000,759900,895000,895000,839250,734750,670000,669900,655000,655000,629900,649900,729450,714450,669949.5,674900,719949.5,699900,695000,749700,749900,772000,875000,925000,925000,925000,925000,824950,957000,899000,942000,840000,850000,824000,799400,811400,849000,824000,824000,836500,869000,799900,830000,889000,897000,864999.5,906950,887000,869990,859000,797500,845000,839000,779000,750000,769000,775000,775000,729500,719000,764500,799000,799000
"93065","Simi Valley","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",61,751950,730000,716500,729500,739500,730000,725000,725000,729975,734450,727450,704900,699000,700450,709000,712000,700450,699700,695900,669950,675000,661400,650000,654900,649950,644450,640000,629900,608000,599000,644500,652450,649900,634900,605000,6e+05,685000,675000,675000,704500,712000,716750,699000,704000,739900,735000,735000,681975,719000,734900,749450,727450,729900,739900,771388.5,799450,799450,782250,792250,770000,785000,792000,861000,829900,819900,799950,799999,824000,799900,797450,795000,795000,809950,774200,839789,840578,810289,819000,849000,850250,854925,859900,859900,859900,854950,891500,893950,872000,899450,899000,887450,869900,844500,833490,838979,854795,849000,855794,876201,899000,849900,875000,864000,869900,854475,849450,849450,825990
"30022","Johns Creek","GA","Atlanta-Sandy Springs-Roswell","Fulton County",62,707450,659500,6e+05,592000,579500,569000,565000,599250,567000,565000,559900,549850,557000,597900,599900,578000,580438.5,572500,549900,549950,561725.5,525000,510150,525000,519900,525000,537000,525000,529900,535000,535000,539900,550000,550000,564000,550000,599900,599000,599000,560000,560000,604500,599900,604000,599899,599899,585000,580000,599900,589900,579900,639900,619000,595000,669900,639000,664950,688200,659950,698500,699900,645000,654950,663000,649900,650000,670000,674950,699950,712450,699900,748200,775000,790000,735000,704950,687000,675000,672450,675000,680000,680000,695000,697450,699950,699925,699950,7e+05,699900,689500,689000,695000,692500,695000,689950,695000,691500,680000,688000,694450,682400,688000,679900,679900,686950,689000,710203.5,710407
"30004","Milton","GA","Atlanta-Sandy Springs-Roswell","Fulton County",63,699900,699450,699000,699000,697000,699900,692450,679900,687000,650000,650000,649750,625000,625000,625000,625000,625000,625000,625000,632500,610000,611450,619900,599000,627950,625000,599900,622000,647500,647000,642900,629000,644900,615000,639950,640000,625000,631950,617450,634500,650000,650000,650000,679900,679900,675000,675000,675700,634561,648875,675000,675000,674500,679900,670900,659450,670900,690000,650450,686380,686607.5,679950,679035,685000,693825,699565,730000,714450,748056,728615,729900,743311,768331,772450,775000,769950,752294,744497,749000,744500,744900,719900,741065,726400,729900,775970,775000,769900,769450,769000,769000,795550,783730,799000,798000,799900,799900,799900,820900,825000,794350,799900,799900,820900,825000,849900,849950,857455
"35242","Hoover","AL","Birmingham-Hoover","Jefferson County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533900,560900,569900,562500,570900,589000,572950,607900,607900,594450,547150,547150,543200,551650,547900,546950,545000,536300,546950,552950,550900,559900,559900,575000,599800,571750
"30127","Powder Springs","GA","Atlanta-Sandy Springs-Roswell","Cobb County",65,289900,289900,299900,299950,299900,299900,297500,291855,287464,286232,284900,284149.5,270699.5,263250,262000,250000,252990,254803.5,258995,253995,258995,260000,250000,245990,239900,229950,245990,268900,269400,279900,275999,271930,265525,240000,238030,239900,242995,260795,249900,263600,270400,275000,275200,272400,264990,279900,278961.5,289945,289990,290000,309000,3e+05,286170,293250,277000,299990,308500,307450,289737,289433,289666.5,299994.5,319000,311630,313707.5,321900,320500,319990,314257.5,310000,320900,322459.5,332400,348000,349000,349950,365106.5,363000,363000,365000,355000,357990,347990,365000,384900,376450,379900,378400,386370,374840,389999,393446.5,404900,422500,399900,365000,344140,389000,389000,370000,352900,385000,399000,389495,377379,360747,374950,378758
"29464","Mount Pleasant","SC","Charleston-North Charleston","Charleston County",66,1100000,1149000,1149500,1096500,995000,995000,995000,1050000,1099500,1042500,1072500,1050000,995000,992000,950000,875000,882000,889000,889250,882000,829950,865000,829950,834900,972000,929500,1049000,925000,950000,919900,950000,995000,997000,1169500,1039000,1195000,1189000,1195000,1192000,1182000,1175000,1079000,1077000,998000,998000,975000,991450,994000,994000,924500,887000,922603.5,875000,887450,862500,922450,899900,899900,925000,929000,939000,930000,929000,930000,875000,875000,855000,859900,859900,985000,985000,985000,982500,980000,927000,984500,1075000,1062000,999000,982000,994900,989000,990000,989000,1100000,1277000,1297500,1200000,1155000,1125000,1100000,1065000,1015000,1030000,1150000,1212000,1347500,1150000,1112500,1137500,1112500,1290000,1265000,1172500,1230000,1240000,1262500,1262500
"23452","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654500,612450,598000,599000,582900,575000,574950,567000,565000,598950,565000,535000,565000,619000,699499.5,699000,685000,599950,565000,535000,630000,615000,595450,630000,635000,576000,622500,635000,627500,635000,625000,650000,634500,654500
"32225","Jacksonville","FL","Jacksonville","Duval County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584500,603900,589250,540000,465000,462500,460000,496200,579000,607900,625000,686500,724500,674999,637450,625000,617450,579900,589900,576250,574999.5,576950,572449.5,574999,576950,557500,576950,575000,625000,575000,559000,567000
"98682","Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471900,460400,460900,467900,464900,468900,475450,464900,464900,453950,461450,474950,469900,494400,498900,499950,503900,505700
"93536","Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",70,244900,239800,235000,235000,249900,239000,236950,248900,249000,238500,238500,236450,225000,232500,229900,230450,229700,227350,224000,225000,225000,229000,229950,229900,229900,224900,224000,224000,229000,229900,235000,238000,230000,230000,260000,260000,272500,259950,267450,289000,299499.5,299999,325000,329900,329990,329990,328500,322500,325000,320000,309990,322500,325000,340000,334990,339400,348700,348200,349777,346500,339650,339999.5,345000,349000,349388.5,348800,354900,347000,349900,362445,349900,357500,365000,365000,369900,370395,372650,369900,369900,370000,369995,375000,381950,389087.5,379990,385000,378450,379990,386950,389450,387500,389250,399499.5,399999.5,4e+05,403995,416500,418500,420210,429000,430000,438400,437445,435950,430000,422500,425340,429495
